Unnamed: 0,Area,Crop,Year,Crop_Yield,Pesticide_hg/ha,Rain_mm,Temp_c
9750,Guinea,Cassava,1999,68660,205.71,1651.0,27.12
9754,Guinea,Sorghum,1999,11042,205.71,1651.0,27.12
9757,Guinea,Cassava,2000,68299,230.06,1651.0,27.12
9761,Guinea,Sorghum,2000,10565,230.06,1651.0,27.12
9764,Guinea,Cassava,2001,69892,254.42,1651.0,27.36
9768,Guinea,Sorghum,2001,10111,254.42,1651.0,27.36
9771,Guinea,Cassava,2002,71520,278.77,1651.0,27.53
9775,Guinea,Sorghum,2002,10174,278.77,1651.0,27.53
9778,Guinea,Cassava,2004,74892,327.49,1651.0,27.56
9783,Guinea,Sorghum,2004,10334,327.49,1651.0,27.56
9786,Guinea,Cassava,2005,76636,351.84,1651.0,27.66
9791,Guinea,Sorghum,2005,10323,351.84,1651.0,27.66
9794,Guinea,Cassava,2006,78422,376.19,1651.0,27.2
9799,Guinea,Sorghum,2006,10417,376.19,1651.0,27.2
9802,Guinea,Cassava,2007,80249,400.55,1651.0,27.28
9807,Guinea,Sorghum,2007,10356,400.55,1651.0,27.28
9810,Guinea,Cassava,2008,75231,424.9,1651.0,27.61
9815,Guinea,Sorghum,2008,10029,424.9,1651.0,27.61
9818,Guinea,Cassava,2009,84899,449.26,1651.0,27.37
9823,Guinea,Sorghum,2009,9602,449.26,1651.0,27.37
9826,Guinea,Cassava,2010,84900,556.24,1651.0,27.8
9831,Guinea,Sorghum,2010,9799,556.24,1651.0,27.8
9834,Guinea,Cassava,2011,84900,663.23,1651.0,27.51
9839,Guinea,Sorghum,2011,9730,663.23,1651.0,27.51
9842,Guinea,Cassava,2012,69200,770.21,1651.0,27.28
9847,Guinea,Sorghum,2012,9661,770.21,1651.0,27.28
9850,Guinea,Cassava,2013,69000,877.19,1651.0,27.29
9855,Guinea,Sorghum,2013,9592,877.19,1651.0,27.29
9858,Guyana,Cassava,1990,109000,289.9,2387.0,27.07
9862,Guyana,Cassava,1991,121538,289.9,2387.0,26.95
9866,Guyana,Cassava,1992,123200,289.9,2387.0,27.13
9870,Guyana,Cassava,1993,117265,289.9,2387.0,26.95
9874,Guyana,Cassava,1994,119184,289.9,2387.0,27.12
9878,Guyana,Cassava,1995,125357,289.9,2387.0,27.57
9882,Guyana,Cassava,1996,115715,289.9,2387.0,27.11
9886,Guyana,Cassava,1997,113421,289.9,2387.0,27.25
9892,Guyana,Cassava,1998,99615,289.9,2387.0,27.71
9898,Guyana,Cassava,1999,110516,289.9,2387.0,27.16
9904,Guyana,Cassava,2000,112135,289.9,2387.0,27.05
9910,Guyana,Cassava,2001,111273,289.9,2387.0,27.27
9916,Guyana,Cassava,2002,108378,289.9,2387.0,27.17
9922,Guyana,Cassava,2004,109834,289.9,2387.0,27.45
9928,Guyana,Cassava,2005,108378,270.78,2387.0,27.71
9934,Guyana,Cassava,2006,110214,343.12,2387.0,27.49
9940,Guyana,Cassava,2007,109103,246.5,2387.0,27.3
9946,Guyana,Cassava,2008,103175,234.27,2387.0,27.31
9952,Guyana,Cassava,2009,109231,264.47,2387.0,27.67
9958,Guyana,Cassava,2010,106800,211.83,2387.0,27.87
9964,Guyana,Cassava,2011,95857,400.76,2387.0,27.43
9970,Guyana,Cassava,2012,110944,427.73,2387.0,27.42
9976,Guyana,Cassava,2013,109286,358.72,2387.0,27.3
9982,Haiti,Cassava,1990,40244,17.14,1440.0,27.11
9987,Haiti,Sorghum,1990,8000,17.14,1440.0,27.11
9990,Haiti,Cassava,1991,39881,18.86,1440.0,27.01
9995,Haiti,Sorghum,1991,8182,18.86,1440.0,27.01
9998,Haiti,Cassava,1992,40326,11.52,1440.0,26.81
10003,Haiti,Sorghum,1992,8333,11.52,1440.0,26.81
10006,Haiti,Cassava,1993,40244,6.96,1440.0,26.78
10011,Haiti,Sorghum,1993,7829,6.96,1440.0,26.78
10014,Haiti,Cassava,1994,37500,8.58,1440.0,27.28
10019,Haiti,Sorghum,1994,7500,8.58,1440.0,27.28
10022,Haiti,Cassava,1995,39234,12.32,1440.0,27.3
10027,Haiti,Sorghum,1995,7660,12.32,1440.0,27.3
10030,Haiti,Cassava,1996,40000,14.44,1440.0,26.85
10035,Haiti,Sorghum,1996,7469,14.44,1440.0,26.85
10038,Haiti,Cassava,1997,41332,16.35,1440.0,27.74
10043,Haiti,Sorghum,1997,7692,16.35,1440.0,27.74
10046,Haiti,Cassava,1998,43000,23.78,1440.0,27.57
10051,Haiti,Sorghum,1998,7400,23.78,1440.0,27.57
10054,Haiti,Cassava,1999,43333,26.32,1440.0,27.01
10059,Haiti,Sorghum,1999,7692,26.32,1440.0,27.01
10062,Haiti,Cassava,2000,43300,27.85,1440.0,26.76
10067,Haiti,Sorghum,2000,7000,27.85,1440.0,26.76
10070,Haiti,Cassava,2001,44613,27.85,1440.0,27.21
10075,Haiti,Sorghum,2001,6250,27.85,1440.0,27.21
10078,Haiti,Cassava,2002,44000,27.85,1440.0,27.42
10083,Haiti,Sorghum,2002,7791,27.85,1440.0,27.42
10086,Haiti,Cassava,2004,44737,27.85,1440.0,27.37
10091,Haiti,Sorghum,2004,8261,27.85,1440.0,27.37
10094,Haiti,Cassava,2005,43956,27.85,1440.0,27.35
10099,Haiti,Sorghum,2005,8696,27.85,1440.0,27.35
10102,Haiti,Cassava,2006,44050,27.85,1440.0,27.41
10107,Haiti,Sorghum,2006,8696,27.85,1440.0,27.41
10110,Haiti,Cassava,2007,44118,27.85,1440.0,27.47
10115,Haiti,Sorghum,2007,8696,27.85,1440.0,27.47
10118,Haiti,Cassava,2008,43939,27.85,1440.0,27.08
10123,Haiti,Sorghum,2008,8696,27.85,1440.0,27.08
10126,Haiti,Cassava,2009,44173,27.85,1440.0,27.35
10131,Haiti,Sorghum,2009,10125,27.85,1440.0,27.35
10134,Haiti,Cassava,2010,44629,27.85,1440.0,27.19
10139,Haiti,Sorghum,2010,9161,27.85,1440.0,27.19
10142,Haiti,Cassava,2011,44502,27.85,1440.0,27.1
10147,Haiti,Sorghum,2011,9035,27.85,1440.0,27.1
10150,Haiti,Cassava,2012,44590,27.85,1440.0,27.2
10155,Haiti,Sorghum,2012,8939,27.85,1440.0,27.2
10158,Haiti,Cassava,2013,44678,27.85,1440.0,27.2
10163,Haiti,Sorghum,2013,8529,27.85,1440.0,27.2
10166,Honduras,Cassava,1990,79680,9880.07,1976.0,24.53
10171,Honduras,Sorghum,1990,10182,9880.07,1976.0,24.53
10173,Honduras,Wheat,1990,5769,9880.07,1976.0,24.53
10174,Honduras,Cassava,1991,76776,6289.7,1976.0,24.61
10179,Honduras,Sorghum,1991,9586,6289.7,1976.0,24.61
10181,Honduras,Wheat,1991,5797,6289.7,1976.0,24.61
10182,Honduras,Cassava,1992,77191,9904.59,1976.0,24.77
10187,Honduras,Sorghum,1992,12883,9904.59,1976.0,24.77
10189,Honduras,Wheat,1992,5926,9904.59,1976.0,24.77
10190,Honduras,Cassava,1993,70729,6768.0,1976.0,24.58
10195,Honduras,Sorghum,1993,9183,6768.0,1976.0,24.58
10198,Honduras,Wheat,1993,5808,6768.0,1976.0,24.58
10199,Honduras,Cassava,1994,67304,3160.91,1976.0,24.87
10204,Honduras,Sorghum,1994,6953,3160.91,1976.0,24.87
10207,Honduras,Wheat,1994,6071,3160.91,1976.0,24.87
10208,Honduras,Cassava,1995,61251,7800.0,1976.0,24.95
10213,Honduras,Sorghum,1995,8281,7800.0,1976.0,24.95
10216,Honduras,Wheat,1995,5940,7800.0,1976.0,24.95
10217,Honduras,Cassava,1996,56912,6464.0,1976.0,24.39
10222,Honduras,Sorghum,1996,11612,6464.0,1976.0,24.39
10225,Honduras,Wheat,1996,5999,6464.0,1976.0,24.39
10226,Honduras,Cassava,1997,50689,6980.0,1976.0,25.03
10231,Honduras,Sorghum,1997,13079,6980.0,1976.0,25.03
10234,Honduras,Wheat,1997,6667,6980.0,1976.0,25.03
10235,Honduras,Cassava,1998,47145,3495.0,1976.0,25.37
10240,Honduras,Sorghum,1998,10970,3495.0,1976.0,25.37
10243,Honduras,Wheat,1998,5000,3495.0,1976.0,25.37
10244,Honduras,Cassava,1999,40120,2387.0,1976.0,24.41
10249,Honduras,Sorghum,1999,8597,2387.0,1976.0,24.41
10252,Honduras,Wheat,1999,4750,2387.0,1976.0,24.41
10253,Honduras,Cassava,2000,39900,4376.0,1976.0,24.43
10258,Honduras,Sorghum,2000,9708,4376.0,1976.0,24.43
10261,Honduras,Wheat,2000,5258,4376.0,1976.0,24.43
10262,Honduras,Cassava,2001,39716,1141.0,1976.0,24.4
10267,Honduras,Sorghum,2001,11104,1141.0,1976.0,24.4
10270,Honduras,Wheat,2001,5305,1141.0,1976.0,24.4
10271,Honduras,Cassava,2002,34738,1772.3,1976.0,24.61
10276,Honduras,Sorghum,2002,11508,1772.3,1976.0,24.61
10279,Honduras,Wheat,2002,5309,1772.3,1976.0,24.61
10280,Honduras,Cassava,2004,38661,3034.91,1976.0,24.68
10285,Honduras,Sorghum,2004,11509,3034.91,1976.0,24.68
10288,Honduras,Wheat,2004,5287,3034.91,1976.0,24.68
10289,Honduras,Cassava,2005,40000,3666.21,1976.0,24.77
10294,Honduras,Sorghum,2005,11492,3666.21,1976.0,24.77
10297,Honduras,Wheat,2005,5327,3666.21,1976.0,24.77
10298,Honduras,Cassava,2006,40196,4297.51,1976.0,24.88
10303,Honduras,Sorghum,2006,11500,4297.51,1976.0,24.88
10306,Honduras,Wheat,2006,5367,4297.51,1976.0,24.88
10307,Honduras,Cassava,2007,51254,5283.93,1976.0,24.55
10312,Honduras,Sorghum,2007,11496,5283.93,1976.0,24.55
10315,Honduras,Wheat,2007,5409,5283.93,1976.0,24.55
10316,Honduras,Cassava,2008,57405,5130.42,1976.0,24.25
10321,Honduras,Sorghum,2008,11500,5130.42,1976.0,24.25
10324,Honduras,Wheat,2008,5452,5130.42,1976.0,24.25
10325,Honduras,Cassava,2009,65876,4344.36,1976.0,24.77
10330,Honduras,Sorghum,2009,11492,4344.36,1976.0,24.77
10333,Honduras,Wheat,2009,5750,4344.36,1976.0,24.77
10334,Honduras,Cassava,2010,63483,5736.63,1976.0,24.49
10339,Honduras,Sorghum,2010,10442,5736.63,1976.0,24.49
10342,Honduras,Wheat,2010,5524,5736.63,1976.0,24.49
10343,Honduras,Cassava,2011,77259,6324.41,1976.0,24.63
10348,Honduras,Sorghum,2011,12477,6324.41,1976.0,24.63
10351,Honduras,Wheat,2011,5445,6324.41,1976.0,24.63
10352,Honduras,Cassava,2012,70134,7194.91,1976.0,24.47
10357,Honduras,Sorghum,2012,12333,7194.91,1976.0,24.47
10360,Honduras,Wheat,2012,5517,7194.91,1976.0,24.47
10361,Honduras,Cassava,2013,76637,7194.91,1976.0,24.86
10366,Honduras,Sorghum,2013,11980,7194.91,1976.0,24.86
10369,Honduras,Wheat,2013,5528,7194.91,1976.0,24.86
10373,Hungary,Sorghum,1990,21466,12756.0,589.0,10.96
10375,Hungary,Wheat,1990,50771,12756.0,589.0,10.96
10379,Hungary,Sorghum,1991,33200,8069.0,589.0,9.66
10381,Hungary,Wheat,1991,51900,8069.0,589.0,9.66
10385,Hungary,Sorghum,1992,17800,5777.0,589.0,11.01
10387,Hungary,Wheat,1992,40700,5777.0,589.0,11.01
10391,Hungary,Sorghum,1993,16971,10197.0,589.0,10.22
10393,Hungary,Wheat,1993,30649,10197.0,589.0,10.22
10397,Hungary,Sorghum,1994,17974,9574.0,589.0,11.58
10399,Hungary,Wheat,1994,46033,9574.0,589.0,11.58
10403,Hungary,Sorghum,1995,16697,7715.0,589.0,10.34
10405,Hungary,Wheat,1995,41644,7715.0,589.0,10.34
10409,Hungary,Sorghum,1996,19934,6946.0,589.0,9.44
10411,Hungary,Wheat,1996,32780,6946.0,589.0,9.44
10415,Hungary,Sorghum,1997,21991,4445.0,589.0,9.89
10417,Hungary,Wheat,1997,42153,4445.0,589.0,9.89
10421,Hungary,Sorghum,1998,20486,5280.0,589.0,10.35
10423,Hungary,Wheat,1998,41390,5280.0,589.0,10.35
10427,Hungary,Sorghum,1999,20434,4598.0,589.0,10.64
10429,Hungary,Wheat,1999,35948,4598.0,589.0,10.64
10433,Hungary,Sorghum,2000,18647,4151.0,589.0,11.69
10435,Hungary,Wheat,2000,36044,4151.0,589.0,11.69
10439,Hungary,Sorghum,2001,21232,5458.0,589.0,10.47
10441,Hungary,Wheat,2001,43105,5458.0,589.0,10.47
10445,Hungary,Sorghum,2002,16792,8231.5,589.0,11.43
10447,Hungary,Wheat,2002,35212,8231.5,589.0,11.43
10451,Hungary,Sorghum,2004,20336,9940.5,589.0,10.37
10453,Hungary,Wheat,2004,51174,9940.5,589.0,10.37
10457,Hungary,Sorghum,2005,30642,9676.0,589.0,10.05
10459,Hungary,Wheat,2005,45000,9676.0,589.0,10.05
10463,Hungary,Sorghum,2006,36059,11523.0,589.0,10.67
10465,Hungary,Wheat,2006,40719,11523.0,589.0,10.67
10469,Hungary,Sorghum,2007,21290,11178.0,589.0,11.82
10471,Hungary,Wheat,2007,35875,11178.0,589.0,11.82
10475,Hungary,Sorghum,2008,37808,12084.0,589.0,11.55
10477,Hungary,Wheat,2008,50024,12084.0,589.0,11.55
10481,Hungary,Sorghum,2009,27160,11144.0,589.0,11.48
10483,Hungary,Wheat,2009,38546,11144.0,589.0,11.48
10487,Hungary,Sorghum,2010,10263,10299.5,589.0,10.35
10489,Hungary,Wheat,2010,37038,10299.5,589.0,10.35
10493,Hungary,Sorghum,2011,21952,8473.26,589.0,10.92
10495,Hungary,Wheat,2011,41994,8473.26,589.0,10.92
10499,Hungary,Sorghum,2012,28081,8141.17,589.0,11.31
10501,Hungary,Wheat,2012,37485,8141.17,589.0,11.31
10505,Hungary,Sorghum,2013,27111,7744.5,589.0,12.44
10507,Hungary,Wheat,2013,46386,7744.5,589.0,12.44
10508,India,Cassava,1990,205381,75000.0,1083.0,25.58
10509,India,Cassava,1990,205381,75000.0,1083.0,26.88
10510,India,Cassava,1990,205381,75000.0,1083.0,25.79
10511,India,Cassava,1990,205381,75000.0,1083.0,24.1
10512,India,Cassava,1990,205381,75000.0,1083.0,25.25
10513,India,Cassava,1990,205381,75000.0,1083.0,25.44
10514,India,Cassava,1990,205381,75000.0,1083.0,25.54
10515,India,Cassava,1990,205381,75000.0,1083.0,26.36
10516,India,Cassava,1990,205381,75000.0,1083.0,26.91
10517,India,Cassava,1990,205381,75000.0,1083.0,25.16
10518,India,Cassava,1990,205381,75000.0,1083.0,25.77
10519,India,Cassava,1990,205381,75000.0,1083.0,25.12
10520,India,Cassava,1990,205381,75000.0,1083.0,24.1
10521,India,Cassava,1990,205381,75000.0,1083.0,25.68
10522,India,Cassava,1990,205381,75000.0,1083.0,25.54
10523,India,Cassava,1990,205381,75000.0,1083.0,25.44
10524,India,Cassava,1990,205381,75000.0,1083.0,24.78
10525,India,Cassava,1990,205381,75000.0,1083.0,26.59
10526,India,Cassava,1990,205381,75000.0,1083.0,24.37
10527,India,Cassava,1990,205381,75000.0,1083.0,26.63
10528,India,Cassava,1990,205381,75000.0,1083.0,26.63
10529,India,Cassava,1990,205381,75000.0,1083.0,25.64
10596,India,Sorghum,1990,8136,75000.0,1083.0,25.58
10597,India,Sorghum,1990,8136,75000.0,1083.0,26.88
10598,India,Sorghum,1990,8136,75000.0,1083.0,25.79
10599,India,Sorghum,1990,8136,75000.0,1083.0,24.1
10600,India,Sorghum,1990,8136,75000.0,1083.0,25.25
10601,India,Sorghum,1990,8136,75000.0,1083.0,25.44
10602,India,Sorghum,1990,8136,75000.0,1083.0,25.54
10603,India,Sorghum,1990,8136,75000.0,1083.0,26.36
10604,India,Sorghum,1990,8136,75000.0,1083.0,26.91
10605,India,Sorghum,1990,8136,75000.0,1083.0,25.16
10606,India,Sorghum,1990,8136,75000.0,1083.0,25.77
10607,India,Sorghum,1990,8136,75000.0,1083.0,25.12
10608,India,Sorghum,1990,8136,75000.0,1083.0,24.1
10609,India,Sorghum,1990,8136,75000.0,1083.0,25.68
10610,India,Sorghum,1990,8136,75000.0,1083.0,25.54
10611,India,Sorghum,1990,8136,75000.0,1083.0,25.44
10612,India,Sorghum,1990,8136,75000.0,1083.0,24.78
10613,India,Sorghum,1990,8136,75000.0,1083.0,26.59
10614,India,Sorghum,1990,8136,75000.0,1083.0,24.37
10615,India,Sorghum,1990,8136,75000.0,1083.0,26.63
10616,India,Sorghum,1990,8136,75000.0,1083.0,26.63
10617,India,Sorghum,1990,8136,75000.0,1083.0,25.64
10662,India,Wheat,1990,21211,75000.0,1083.0,25.58
10663,India,Wheat,1990,21211,75000.0,1083.0,26.88
10664,India,Wheat,1990,21211,75000.0,1083.0,25.79
10665,India,Wheat,1990,21211,75000.0,1083.0,24.1
10666,India,Wheat,1990,21211,75000.0,1083.0,25.25
10667,India,Wheat,1990,21211,75000.0,1083.0,25.44
10668,India,Wheat,1990,21211,75000.0,1083.0,25.54
10669,India,Wheat,1990,21211,75000.0,1083.0,26.36
10670,India,Wheat,1990,21211,75000.0,1083.0,26.91
10671,India,Wheat,1990,21211,75000.0,1083.0,25.16
10672,India,Wheat,1990,21211,75000.0,1083.0,25.77
10673,India,Wheat,1990,21211,75000.0,1083.0,25.12
10674,India,Wheat,1990,21211,75000.0,1083.0,24.1
10675,India,Wheat,1990,21211,75000.0,1083.0,25.68
10676,India,Wheat,1990,21211,75000.0,1083.0,25.54
10677,India,Wheat,1990,21211,75000.0,1083.0,25.44
10678,India,Wheat,1990,21211,75000.0,1083.0,24.78
10679,India,Wheat,1990,21211,75000.0,1083.0,26.59
10680,India,Wheat,1990,21211,75000.0,1083.0,24.37
10681,India,Wheat,1990,21211,75000.0,1083.0,26.63
10682,India,Wheat,1990,21211,75000.0,1083.0,26.63
10683,India,Wheat,1990,21211,75000.0,1083.0,25.64
10684,India,Cassava,1991,218925,72133.0,1083.0,25.85
10685,India,Cassava,1991,218925,72133.0,1083.0,26.9
10686,India,Cassava,1991,218925,72133.0,1083.0,25.96
10687,India,Cassava,1991,218925,72133.0,1083.0,23.77
10688,India,Cassava,1991,218925,72133.0,1083.0,25.49
10689,India,Cassava,1991,218925,72133.0,1083.0,25.82
10690,India,Cassava,1991,218925,72133.0,1083.0,25.74
10691,India,Cassava,1991,218925,72133.0,1083.0,26.54
10692,India,Cassava,1991,218925,72133.0,1083.0,27.35
10693,India,Cassava,1991,218925,72133.0,1083.0,25.4
10694,India,Cassava,1991,218925,72133.0,1083.0,25.99
10695,India,Cassava,1991,218925,72133.0,1083.0,25.32
10696,India,Cassava,1991,218925,72133.0,1083.0,23.77
10697,India,Cassava,1991,218925,72133.0,1083.0,26.2
10698,India,Cassava,1991,218925,72133.0,1083.0,25.74
10699,India,Cassava,1991,218925,72133.0,1083.0,25.55
10700,India,Cassava,1991,218925,72133.0,1083.0,25.06
10701,India,Cassava,1991,218925,72133.0,1083.0,26.34
10702,India,Cassava,1991,218925,72133.0,1083.0,24.62
10703,India,Cassava,1991,218925,72133.0,1083.0,26.7
10704,India,Cassava,1991,218925,72133.0,1083.0,26.7
10705,India,Cassava,1991,218925,72133.0,1083.0,25.74
10772,India,Sorghum,1991,6553,72133.0,1083.0,25.85
10773,India,Sorghum,1991,6553,72133.0,1083.0,26.9
10774,India,Sorghum,1991,6553,72133.0,1083.0,25.96
10775,India,Sorghum,1991,6553,72133.0,1083.0,23.77
10776,India,Sorghum,1991,6553,72133.0,1083.0,25.49
10777,India,Sorghum,1991,6553,72133.0,1083.0,25.82
10778,India,Sorghum,1991,6553,72133.0,1083.0,25.74
10779,India,Sorghum,1991,6553,72133.0,1083.0,26.54
10780,India,Sorghum,1991,6553,72133.0,1083.0,27.35
10781,India,Sorghum,1991,6553,72133.0,1083.0,25.4
10782,India,Sorghum,1991,6553,72133.0,1083.0,25.99
10783,India,Sorghum,1991,6553,72133.0,1083.0,25.32
10784,India,Sorghum,1991,6553,72133.0,1083.0,23.77
10785,India,Sorghum,1991,6553,72133.0,1083.0,26.2
10786,India,Sorghum,1991,6553,72133.0,1083.0,25.74
10787,India,Sorghum,1991,6553,72133.0,1083.0,25.55
10788,India,Sorghum,1991,6553,72133.0,1083.0,25.06
10789,India,Sorghum,1991,6553,72133.0,1083.0,26.34
10790,India,Sorghum,1991,6553,72133.0,1083.0,24.62
10791,India,Sorghum,1991,6553,72133.0,1083.0,26.7
10792,India,Sorghum,1991,6553,72133.0,1083.0,26.7
10793,India,Sorghum,1991,6553,72133.0,1083.0,25.74
10838,India,Wheat,1991,22814,72133.0,1083.0,25.85
10839,India,Wheat,1991,22814,72133.0,1083.0,26.9
10840,India,Wheat,1991,22814,72133.0,1083.0,25.96
10841,India,Wheat,1991,22814,72133.0,1083.0,23.77
10842,India,Wheat,1991,22814,72133.0,1083.0,25.49
10843,India,Wheat,1991,22814,72133.0,1083.0,25.82
10844,India,Wheat,1991,22814,72133.0,1083.0,25.74
10845,India,Wheat,1991,22814,72133.0,1083.0,26.54
10846,India,Wheat,1991,22814,72133.0,1083.0,27.35
10847,India,Wheat,1991,22814,72133.0,1083.0,25.4
10848,India,Wheat,1991,22814,72133.0,1083.0,25.99
10849,India,Wheat,1991,22814,72133.0,1083.0,25.32
10850,India,Wheat,1991,22814,72133.0,1083.0,23.77
10851,India,Wheat,1991,22814,72133.0,1083.0,26.2
10852,India,Wheat,1991,22814,72133.0,1083.0,25.74
10853,India,Wheat,1991,22814,72133.0,1083.0,25.55
10854,India,Wheat,1991,22814,72133.0,1083.0,25.06
10855,India,Wheat,1991,22814,72133.0,1083.0,26.34
10856,India,Wheat,1991,22814,72133.0,1083.0,24.62
10857,India,Wheat,1991,22814,72133.0,1083.0,26.7
10858,India,Wheat,1991,22814,72133.0,1083.0,26.7
10859,India,Wheat,1991,22814,72133.0,1083.0,25.74
10860,India,Cassava,1992,232463,70791.0,1083.0,25.69
10861,India,Cassava,1992,232463,70791.0,1083.0,26.82
10862,India,Cassava,1992,232463,70791.0,1083.0,26.09
10863,India,Cassava,1992,232463,70791.0,1083.0,23.79
10864,India,Cassava,1992,232463,70791.0,1083.0,25.16
10865,India,Cassava,1992,232463,70791.0,1083.0,25.91
10866,India,Cassava,1992,232463,70791.0,1083.0,25.52
10867,India,Cassava,1992,232463,70791.0,1083.0,26.41
10868,India,Cassava,1992,232463,70791.0,1083.0,27.24
10869,India,Cassava,1992,232463,70791.0,1083.0,25.41
10870,India,Cassava,1992,232463,70791.0,1083.0,25.73
10871,India,Cassava,1992,232463,70791.0,1083.0,25.27
10872,India,Cassava,1992,232463,70791.0,1083.0,23.79
10873,India,Cassava,1992,232463,70791.0,1083.0,26.32
10874,India,Cassava,1992,232463,70791.0,1083.0,25.52
10875,India,Cassava,1992,232463,70791.0,1083.0,25.58
10876,India,Cassava,1992,232463,70791.0,1083.0,25.14
10877,India,Cassava,1992,232463,70791.0,1083.0,26.37
10878,India,Cassava,1992,232463,70791.0,1083.0,24.62
10879,India,Cassava,1992,232463,70791.0,1083.0,26.78
10880,India,Cassava,1992,232463,70791.0,1083.0,26.78
10881,India,Cassava,1992,232463,70791.0,1083.0,25.89
10948,India,Sorghum,1992,9820,70791.0,1083.0,25.69
10949,India,Sorghum,1992,9820,70791.0,1083.0,26.82
10950,India,Sorghum,1992,9820,70791.0,1083.0,26.09
10951,India,Sorghum,1992,9820,70791.0,1083.0,23.79
10952,India,Sorghum,1992,9820,70791.0,1083.0,25.16
10953,India,Sorghum,1992,9820,70791.0,1083.0,25.91
10954,India,Sorghum,1992,9820,70791.0,1083.0,25.52
10955,India,Sorghum,1992,9820,70791.0,1083.0,26.41
10956,India,Sorghum,1992,9820,70791.0,1083.0,27.24
10957,India,Sorghum,1992,9820,70791.0,1083.0,25.41
10958,India,Sorghum,1992,9820,70791.0,1083.0,25.73
10959,India,Sorghum,1992,9820,70791.0,1083.0,25.27
10960,India,Sorghum,1992,9820,70791.0,1083.0,23.79
10961,India,Sorghum,1992,9820,70791.0,1083.0,26.32
10962,India,Sorghum,1992,9820,70791.0,1083.0,25.52
10963,India,Sorghum,1992,9820,70791.0,1083.0,25.58
10964,India,Sorghum,1992,9820,70791.0,1083.0,25.14
10965,India,Sorghum,1992,9820,70791.0,1083.0,26.37
10966,India,Sorghum,1992,9820,70791.0,1083.0,24.62
10967,India,Sorghum,1992,9820,70791.0,1083.0,26.78
10968,India,Sorghum,1992,9820,70791.0,1083.0,26.78
10969,India,Sorghum,1992,9820,70791.0,1083.0,25.89
11014,India,Wheat,1992,23940,70791.0,1083.0,25.69
11015,India,Wheat,1992,23940,70791.0,1083.0,26.82
11016,India,Wheat,1992,23940,70791.0,1083.0,26.09
11017,India,Wheat,1992,23940,70791.0,1083.0,23.79
11018,India,Wheat,1992,23940,70791.0,1083.0,25.16
11019,India,Wheat,1992,23940,70791.0,1083.0,25.91
11020,India,Wheat,1992,23940,70791.0,1083.0,25.52
11021,India,Wheat,1992,23940,70791.0,1083.0,26.41
11022,India,Wheat,1992,23940,70791.0,1083.0,27.24
11023,India,Wheat,1992,23940,70791.0,1083.0,25.41
11024,India,Wheat,1992,23940,70791.0,1083.0,25.73
11025,India,Wheat,1992,23940,70791.0,1083.0,25.27
11026,India,Wheat,1992,23940,70791.0,1083.0,23.79
11027,India,Wheat,1992,23940,70791.0,1083.0,26.32
11028,India,Wheat,1992,23940,70791.0,1083.0,25.52
11029,India,Wheat,1992,23940,70791.0,1083.0,25.58
11030,India,Wheat,1992,23940,70791.0,1083.0,25.14
11031,India,Wheat,1992,23940,70791.0,1083.0,26.37
11032,India,Wheat,1992,23940,70791.0,1083.0,24.62
11033,India,Wheat,1992,23940,70791.0,1083.0,26.78
11034,India,Wheat,1992,23940,70791.0,1083.0,26.78
11035,India,Wheat,1992,23940,70791.0,1083.0,25.89
11036,India,Cassava,1993,230430,66388.0,1083.0,25.88
11037,India,Cassava,1993,230430,66388.0,1083.0,27.46
11038,India,Cassava,1993,230430,66388.0,1083.0,26.1
11039,India,Cassava,1993,230430,66388.0,1083.0,24.34
11040,India,Cassava,1993,230430,66388.0,1083.0,25.22
11041,India,Cassava,1993,230430,66388.0,1083.0,25.75
11042,India,Cassava,1993,230430,66388.0,1083.0,25.92
11043,India,Cassava,1993,230430,66388.0,1083.0,26.34
11044,India,Cassava,1993,230430,66388.0,1083.0,27.24
11045,India,Cassava,1993,230430,66388.0,1083.0,25.5
11046,India,Cassava,1993,230430,66388.0,1083.0,26.32
11047,India,Cassava,1993,230430,66388.0,1083.0,25.27
11048,India,Cassava,1993,230430,66388.0,1083.0,24.34
11049,India,Cassava,1993,230430,66388.0,1083.0,26.07
11050,India,Cassava,1993,230430,66388.0,1083.0,25.92
11051,India,Cassava,1993,230430,66388.0,1083.0,25.66
11052,India,Cassava,1993,230430,66388.0,1083.0,25.06
11053,India,Cassava,1993,230430,66388.0,1083.0,27.07
11054,India,Cassava,1993,230430,66388.0,1083.0,24.74
11055,India,Cassava,1993,230430,66388.0,1083.0,27.04
11056,India,Cassava,1993,230430,66388.0,1083.0,27.04
11057,India,Cassava,1993,230430,66388.0,1083.0,25.97
11124,India,Sorghum,1993,8981,66388.0,1083.0,25.88
11125,India,Sorghum,1993,8981,66388.0,1083.0,27.46
11126,India,Sorghum,1993,8981,66388.0,1083.0,26.1
11127,India,Sorghum,1993,8981,66388.0,1083.0,24.34
11128,India,Sorghum,1993,8981,66388.0,1083.0,25.22
11129,India,Sorghum,1993,8981,66388.0,1083.0,25.75
11130,India,Sorghum,1993,8981,66388.0,1083.0,25.92
11131,India,Sorghum,1993,8981,66388.0,1083.0,26.34
11132,India,Sorghum,1993,8981,66388.0,1083.0,27.24
11133,India,Sorghum,1993,8981,66388.0,1083.0,25.5
11134,India,Sorghum,1993,8981,66388.0,1083.0,26.32
